TRNFP,1,20161213,100100,201050.0000000,201600.0000000,200600.0000000,201600.0000000,39
TRNFP,1,20161213,100200,201300.0000000,201550.0000000,200750.0000000,201500.0000000,14
TRNFP,1,20161213,100300,201500.0000000,201850.0000000,201500.0000000,201850.0000000,7
TRNFP,1,20161213,100400,201600.0000000,202000.0000000,201600.0000000,202000.0000000,9
TRNFP,1,20161213,100500,201800.0000000,201800.0000000,200900.0000000,200900.0000000,8
TRNFP,1,20161213,100600,200800.0000000,200800.0000000,200800.0000000,200800.0000000,1
TRNFP,1,20161213,100700,201050.0000000,201050.0000000,198750.0000000,199200.0000000,57
TRNFP,1,20161213,100800,199200.0000000,199200.0000000,199000.0000000,199000.0000000,4
TRNFP,1,20161213,100900,199150.0000000,201000.0000000,199150.0000000,201000.0000000,17
TRNFP,1,20161213,101000,200950.0000000,201950.0000000,200050.0000000,200050.0000000,27
TRNFP,1,20161213,101100,200550.0000000,200600.0000000,200050.0000000,200050.0000000,11
TRNFP,1,20161213,101200,200400.0000000,200400.0000000,199700.0000000,199700.0000000,7
TRNFP,1,20161213,101300,199750.0000000,199750.0000000,198200.0000000,198600.0000000,26
TRNFP,1,20161213,101400,198650.0000000,198650.0000000,198000.0000000,198350.0000000,14
TRNFP,1,20161213,101500,198350.0000000,198350.0000000,198000.0000000,198100.0000000,9
TRNFP,1,20161213,101600,198150.0000000,198300.0000000,198050.0000000,198050.0000000,11
TRNFP,1,20161213,101700,198150.0000000,198500.0000000,198150.0000000,198500.0000000,7
TRNFP,1,20161213,101800,198550.0000000,198800.0000000,198550.0000000,198800.0000000,5
TRNFP,1,20161213,101900,198900.0000000,199000.0000000,198900.0000000,199000.0000000,3
TRNFP,1,20161213,102000,198650.0000000,198650.0000000,198650.0000000,198650.0000000,2
TRNFP,1,20161213,102200,198700.0000000,199100.0000000,198700.0000000,199100.0000000,11
TRNFP,1,20161213,102300,199200.0000000,199200.0000000,198700.0000000,198700.0000000,7
TRNFP,1,20161213,102400,198900.0000000,198900.0000000,198900.0000000,198900.0000000,1
TRNFP,1,20161213,102500,198650.0000000,198650.0000000,198200.0000000,198450.0000000,14
TRNFP,1,20161213,102600,198200.0000000,198650.0000000,198050.0000000,198250.0000000,20
TRNFP,1,20161213,102700,198550.0000000,198650.0000000,198550.0000000,198650.0000000,7
TRNFP,1,20161213,102900,198550.0000000,198550.0000000,198550.0000000,198550.0000000,1
